5,1,0
10,2,0
15,3,0
22,4,0
29,5,0
36,6,0
43,7,0
50,8,0
57,9,0
64,10,0
71,11,0
78,12,0
85,13,0
92,14,0
100,15,0
108,16,0
116,17,0
124,18,0
132,19,0
140,20,0
148,21,0
156,22,0
164,23,0
172,24,0
180,25,0
188,26,0
196,27,0
204,28,0
212,29,0
220,30,0
228,31,0
236,32,0
244,33,0
252,34,0
260,35,0
268,36,0
276,37,0
284,38,0
292,39,0
300,40,0
308,41,0
316,42,0
324,43,0
332,44,0
340,45,0
348,46,0
356,47,0
365,48,0
374,49,0
383,50,0
392,51,0
401,52,0
410,53,0
419,54,0
428,55,0
437,56,0
446,57,0
455,58,0
464,59,0
473,60,0
482,61,0
491,62,0
500,63,0
509,64,0
518,65,0
527,66,0
536,67,0
545,68,0
554,69,0
563,70,0
572,71,0
581,72,0
590,73,0
599,74,0
608,75,0
617,76,0
626,77,0
635,78,0
644,79,0
653,80,0
662,81,0
671,82,0
680,83,0
689,84,0
698,85,0
707,86,0
716,87,0
725,88,0
734,89,0
743,90,0
752,91,0
761,92,0
770,93,0
779,94,0
788,95,0
797,96,0
806,97,0
815,98,0
824,99,0
833,100,0
842,101,0
851,102,0
860,103,0
869,104,0
878,105,0
887,106,0
896,107,0
905,108,0
914,109,0
923,110,0
932,111,0
941,112,0
950,113,0
959,114,0
968,115,0
977,116,0
986,117,0
995,118,0
1004,119,0
1013,120,0
1022,121,0
1031,122,0
1040,123,0
1049,124,0
1058,125,0
1067,126,0
1076,127,0
1085,128,0
1094,129,0
1104,130,0
1114,131,0
1124,132,0
1134,133,0
1144,134,0
1154,135,0
1164,136,0
1174,137,0
1184,138,0
1194,139,0
1204,140,0
1213,141,0
1223,142,0
1233,143,0
1243,144,0
1253,145,0
1263,146,0
1273,147,0
1283,148,0
1293,149,0
1303,150,0
1313,151,0
1323,152,0
1333,153,0
1343,154,0
1353,155,0
1363,156,0
1373,157,0
1383,158,0
1393,159,0
1403,160,0
1413,161,0
1423,162,0
1433,163,0
1443,164,0
1453,165,0
1463,166,0
1473,167,0
1483,168,0
1493,169,0
1503,170,0
1513,171,0
1523,172,0
1533,173,0
1543,174,0
1553,175,0
1563,176,0
1573,177,0
1583,178,0
1593,179,0
1603,180,0
